bug;tool;project;id;mutant-id;correct;AST-tool-buggy;Cosine-tool-buggy;s3variable-tool-buggy;variable-tool-buggy;syntax-tool-buggy;semantic-tool-buggy;structural_score;conceptual_score;cosine_distance;braycurtis_distanc};canberra_distance;chebyshev_distance;cityblock_distance;euclidean_distance;jensenshannon_distance;minkowski_distance;seuclidean_distanc;patchedFileNo;addLineNo;rmLineNo;insertIfFalse;updIfFalse;ifFalse;dupArgsInvocation;removeNullinCond;condLogicReduce;insertBooleanLiteral;insertNewConstLiteral;UpdateLiteral; wrapsLoop;wrapsTryCatch;wrapsIfElse;wrongMethodRef;constChange;unwrapIfElse;unwrapTryCatch;expArithMod;codeMove;expLogicExpand;condBlockOthersAdd;wrapsElse;wrapsMethod;wrongVarRef;condBlockRem;unwrapMethod;singleLine;missNullCheckP;missNullCheckN;condBlockExcAdd;notClassified;copyPaste;condBlockRetAdd;expLogicReduce;expLogicMod;wrapsIf;P4J_SRC_ABST_V_AF; P4J_SRC_ASSIGN_CONST_AF; P4J_SRC_ASSIGN_LHS_AF; P4J_SRC_ASSIGN_ZERO_AF; P4J_SRC_CALLEE_AF; P4J_SRC_CALL_ARGUMENT_AF; P4J_SRC_CHANGED_AF; P4J_SRC_DEREF_AF; P4J_SRC_FUNC_ARGUMENT_VF; P4J_SRC_GLOBAL_VARIABLE_VF; P4J_SRC_INDEX_AF; P4J_SRC_INSERT_CONTROL_RF; P4J_SRC_INSERT_GUARD_RF; P4J_SRC_INSERT_STMT_RF; P4J_SRC_LOCAL_VARIABLE_VF; P4J_SRC_MEMBER_ACCESS_AF; P4J_SRC_MEMBER_VF; P4J_SRC_MODIFIED_SIMILAR_VF; P4J_SRC_MODIFIED_VF; P4J_SRC_NONZERO_CONST_VF; P4J_SRC_OP_ADD_AF; P4J_SRC_OP_DIV_AF; P4J_SRC_OP_EQ_AF; P4J_SRC_OP_GE_AF; P4J_SRC_OP_GT_AF; P4J_SRC_OP_LE_AF; P4J_SRC_OP_LT_AF; P4J_SRC_OP_MOD_AF; P4J_SRC_OP_MUL_AF; P4J_SRC_OP_NE_AF; P4J_SRC_OP_SUB_AF; P4J_SRC_REMOVE_PARTIAL_IF; P4J_SRC_REMOVE_STMT; P4J_SRC_REMOVE_WHOLE_BLOCK; P4J_SRC_REMOVE_WHOLE_IF; P4J_SRC_REPLACE_COND_RF; P4J_SRC_REPLACE_STMT_RF; P4J_SRC_R_STMT_ASSIGN_AF; P4J_SRC_R_STMT_CALL_AF; P4J_SRC_R_STMT_COND_AF; P4J_SRC_R_STMT_CONTROL_AF; P4J_SRC_SIZE_LITERAL_VF; P4J_SRC_STMT_ASSIGN_AF; P4J_SRC_STMT_CALL_AF; P4J_SRC_STMT_COND_AF; P4J_SRC_STMT_CONTROL_AF; P4J_SRC_STMT_LABEL_AF; P4J_SRC_STMT_LOOP_AF; P4J_SRC_STRING_LITERAL_VF; P4J_SRC_UOP_DEC_AF; P4J_SRC_UOP_INC_AF; P4J_SRC_ZERO_CONST_VF;P4J_FORMER_ABST_V_AF; P4J_FORMER_ASSIGN_CONST_AF; P4J_FORMER_ASSIGN_LHS_AF; P4J_FORMER_ASSIGN_ZERO_AF; P4J_FORMER_CALLEE_AF; P4J_FORMER_CALL_ARGUMENT_AF; P4J_FORMER_CHANGED_AF; P4J_FORMER_DEREF_AF; P4J_FORMER_FUNC_ARGUMENT_VF; P4J_FORMER_GLOBAL_VARIABLE_VF; P4J_FORMER_INDEX_AF; P4J_FORMER_INSERT_CONTROL_RF; P4J_FORMER_INSERT_GUARD_RF; P4J_FORMER_INSERT_STMT_RF; P4J_FORMER_LOCAL_VARIABLE_VF; P4J_FORMER_MEMBER_ACCESS_AF; P4J_FORMER_MEMBER_VF; P4J_FORMER_MODIFIED_SIMILAR_VF; P4J_FORMER_MODIFIED_VF; P4J_FORMER_NONZERO_CONST_VF; P4J_FORMER_OP_ADD_AF; P4J_FORMER_OP_DIV_AF; P4J_FORMER_OP_EQ_AF; P4J_FORMER_OP_GE_AF; P4J_FORMER_OP_GT_AF; P4J_FORMER_OP_LE_AF; P4J_FORMER_OP_LT_AF; P4J_FORMER_OP_MOD_AF; P4J_FORMER_OP_MUL_AF; P4J_FORMER_OP_NE_AF; P4J_FORMER_OP_SUB_AF; P4J_FORMER_REMOVE_PARTIAL_IF ;P4J_FORMER_REMOVE_STMT ;P4J_FORMER_REMOVE_WHOLE_BLOCK; P4J_FORMER_REMOVE_WHOLE_IF; P4J_FORMER_REPLACE_COND_RF; P4J_FORMER_REPLACE_STMT_RF; P4J_FORMER_R_STMT_ASSIGN_AF; P4J_FORMER_R_STMT_CALL_AF; P4J_FORMER_R_STMT_COND_AF; P4J_FORMER_R_STMT_CONTROL_AF; P4J_FORMER_SIZE_LITERAL_VF; P4J_FORMER_STMT_ASSIGN_AF; P4J_FORMER_STMT_CALL_AF; P4J_FORMER_STMT_COND_AF; P4J_FORMER_STMT_CONTROL_AF; P4J_FORMER_STMT_LABEL_AF; P4J_FORMER_STMT_LOOP_AF; P4J_FORMER_STRING_LITERAL_VF; P4J_FORMER_UOP_DEC_AF; P4J_FORMER_UOP_INC_AF; P4J_FORMER_ZERO_CONST_VF; P4J_LATER_ABST_V_AF; P4J_LATER_ASSIGN_CONST_AF; P4J_LATER_ASSIGN_LHS_AF; P4J_LATER_ASSIGN_ZERO_AF; P4J_LATER_CALLEE_AF; P4J_LATER_CALL_ARGUMENT_AF; P4J_LATER_CHANGED_AF; P4J_LATER_DEREF_AF; P4J_LATER_FUNC_ARGUMENT_VF; P4J_LATER_GLOBAL_VARIABLE_VF; P4J_LATER_INDEX_AF; P4J_LATER_INSERT_CONTROL_RF; P4J_LATER_INSERT_GUARD_RF; P4J_LATER_INSERT_STMT_RF; P4J_LATER_LOCAL_VARIABLE_VF; P4J_LATER_MEMBER_ACCESS_AF; P4J_LATER_MEMBER_VF; P4J_LATER_MODIFIED_SIMILAR_VF; P4J_LATER_MODIFIED_VF; P4J_LATER_NONZERO_CONST_VF; P4J_LATER_OP_ADD_AF; P4J_LATER_OP_DIV_AF; P4J_LATER_OP_EQ_AF; P4J_LATER_OP_GE_AF; P4J_LATER_OP_GT_AF; P4J_LATER_OP_LE_AF; P4J_LATER_OP_LT_AF; P4J_LATER_OP_MOD_AF; P4J_LATER_OP_MUL_AF; P4J_LATER_OP_NE_AF; P4J_LATER_OP_SUB_AF; P4J_LATER_REMOVE_PARTIAL_IF; P4J_LATER_REMOVE_STMT; P4J_LATER_REMOVE_WHOLE_BLOCK; P4J_LATER_REMOVE_WHOLE_IF; P4J_LATER_REPLACE_COND_RF; P4J_LATER_REPLACE_STMT_RF; P4J_LATER_R_STMT_ASSIGN_AF; P4J_LATER_R_STMT_CALL_AF; P4J_LATER_R_STMT_COND_AF; P4J_LATER_R_STMT_CONTROL_AF; P4J_LATER_SIZE_LITERAL_VF; P4J_LATER_STMT_ASSIGN_AF; P4J_LATER_STMT_CALL_AF; P4J_LATER_STMT_COND_AF; P4J_LATER_STMT_CONTROL_AF; P4J_LATER_STMT_LABEL_AF; P4J_LATER_STMT_LOOP_AF; P4J_LATER_STRING_LITERAL_VF; P4J_LATER_UOP_DEC_AF; P4J_LATER_UOP_INC_AF; P4J_LATER_ZERO_CONST_VF;S10_METHOD_CALL_WITH_NULL_GUARD;S11_FAULTY_CLASS_EXCEPTION_TYPE;S12_METHOD_CALL_WITH_TRY_CATCH;S13_TYPE_OF_FAULTY_STATEMENT_AFTER_1;S13_TYPE_OF_FAULTY_STATEMENT_AFTER_2;S13_TYPE_OF_FAULTY_STATEMENT_AFTER_3;S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_1;S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_2;S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_3;S14_TYPE_OF_FAULTY_STATEMENT_PARENT;S15_HAS_OBJECTIVE_METHOD_CALL;S16_HAS_Invocations_Prone_Exception;S18_In_Synchronized_Method;S1_LOCAL_VAR_NOT_ASSIGNED;S1_LOCAL_VAR_NOT_USED;S2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD;S2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD;S3_TYPE_OF_FAULTY_STATEMENT;S4_Field_NOT_ASSIGNED;S4_Field_NOT_USED;S5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD;S5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD;S6_METHOD_THROWS_EXCEPTION;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Math.84;AVATAR;Math;84;0;FALSE;1;0.0;0;1.0;1.0;1.0;[1.0];[0.895];0.030510008335113525;0.12929269711529162;27.757404136881924;0.5877947211265564;18.432371139526367;2.2877306938171387;inf;2.2877306938171387;22.8773061329076;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; LocalVariable; If; LocalVariable; While;0;0;0;0;0;0;0; If;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Math.82;AVATAR;Math;82;0;FALSE;4;0.04001634000834142;1;0.8;0.9;0.6825938566552902;[0.821];[0.909];0.030989468097686768;0.12386528041253286;27.168643487722658;0.7967404127120972;19.508577346801758;2.4983768463134766;inf;2.4983768463134766;24.9837676666574;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; For;0;0;0;0;0;0;0; If;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Math.49;AVATAR;Math;49;0;FALSE;1;0.0;1;0.75;1.0;1.0;[1.0];[0.931];0.00880420207977295;0.068286766348709;14.638518814577582;0.7369534373283386;21.385099411010742;2.6461246013641357;inf;2.6461246013641357;26.46124605331172;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0; ; ; ; ; ; ; Method;1;0;0;0;0;0;0; Return;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Math.78;AVATAR;Math;78;0;FALSE;1;0.0;1;0.8181818181818182;1.0;1.0;[1.0];[1.0];0.017058610916137695;0.0941913173869308;17.95188454580614;0.7739068865776062;22.102325439453125;2.8032114505767822;inf;2.8032114505767822;28.03211346681243;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; Assignment; ; ; LocalVariable; LocalVariable; ; If;0;0;0;0;0;0;0; Assignment;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Math.2;AVATAR;Math;2;0;FALSE;1;0.0;1;0.7142857142857143;1.0;0.9411764705882353;[1.0];[0.896];0.020198404788970947;0.10310560995401422;24.212320867752037;0.5973644256591797;18.525287628173828;2.294607162475586;inf;2.294607162475586;22.94607090201516;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; LocalVariable; If; Assignment; ; ; ; If;0;0;0;0;0;0;0; LocalVariable;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Lang.59;AVATAR;Lang;59;0;FALSE;1;0.0;1;0.5;1.0;1.0;[1.0];[0.933];0.003792881965637207;0.0463329765517799;15.304679899826956;0.54872065782547;16.266202926635742;1.9512784481048584;inf;1.9512784481048584;19.51278416624965;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; LocalVariable; LocalVariable; If; ; ; ; If;1;0;0;0;0;0;0; Invocation;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Lang.51;AVATAR;Lang;51;0;FALSE;37;0.0;0;1.0;0.2535885167464115;0.033169533169533166;[0.725];[0.706];0.005642890930175781;0.050423991974428595;10.670344599746223;0.5916359424591064;19.02641487121582;2.351238965988159;inf;2.351238965988159;23.51238969041964;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0; Return; ; ; If; If; ; Method;0;0;0;0;0;0;0; Switch;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Lang.58;AVATAR;Lang;58;0;FALSE;8;0.23813592209839185;15;0.05263157894736842;0.7161572052401747;0.18719211822660098;[0.758];[0.762];0.005995213985443115;0.05707004843328933;15.662884325330204;0.6339555382728577;20.97591209411621;2.5469863414764404;inf;2.5469863414764404;25.4698623272229;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; Throw; ; ; ; ; ; Case;1;0;0;0;0;0;0; If;0;0;0;0;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Lang.20;AVATAR;Lang;20;0;FALSE;15;0.16256760930489644;7;0.4166666666666667;0.24382716049382716;0.17992424242424243;[0.388];[0.516];0.0029082894325256348;0.039764925012702484;11.852012923441182;0.7294025421142578;19.174898147583008;2.3215084075927734;inf;2.3215084075927734;23.21508486894936;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; For; Return; ; If; LocalVariable; If; Method;0;0;0;0;0;0;0; LocalVariable;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Lang.27;AVATAR;Lang;27;0;FALSE;1;0.0;0;1.0;1.0;1.0;[1.0];[1.0];0.006300449371337891;0.056158221504038514;15.697183046751087;0.6045477390289307;19.685441970825195;2.4578394889831543;inf;2.4578394889831543;24.57839479099050;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; Assignment; ; ; ; ; ; If;0;0;0;0;0;0;0; If;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Lang.39;AVATAR;Lang;39;0;FALSE;1;0.0;1;0.75;1.0;1.0;[1.0];[0.905];0.0024491548538208008;0.03473092659557456;11.043490793141519;0.5544965863227844;17.490888595581055;2.2165164947509766;inf;2.2165164947509766;22.16516386967713;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0; If; ; ; ; ; ; For;0;0;0;0;0;0;0; LocalVariable;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Lang.63;AVATAR;Lang;63;0;FALSE;1;0.0;1;0.5;1.0;0.8;[1.0];[0.938];0.008747994899749756;0.06396025161232345;14.548671126326647;0.7091951370239258;21.835622787475586;2.7411210536956787;inf;2.7411210536956787;27.41121011406932;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; Invocation; Return; ; ; ; ; If;0;0;0;0;0;0;0; LocalVariable;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Lang.13;AVATAR;Lang;13;0;FALSE;67;1.0;28;0.0;0.0;0.0;[0];[0];0.021971583366394043;0.10424985896326355;22.095582545634596;0.9933044910430908;29.505889892578125;3.6128523349761963;inf;3.6128523349761963;36.12852369859;1;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; Class;1;1;0;0;0;0;0; Method;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Lang.22;AVATAR;Lang;22;0;FALSE;8;0.02160081905954292;4;0.5;0.4230769230769231;0.45454545454545453;[0.526];[0.667];0.006551682949066162;0.05599097819222031;12.801585958839977;0.5923609733581543;19.183149337768555;2.404693126678467;inf;2.404693126678467;24.04693149012950;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; If; If; LocalVariable; ; ; ; Method;0;0;0;0;0;0;0; If;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SequenceR.Closure.92.9;SequenceR;Closure;92;9;FALSE;2;0.11111111111111116;1;0.6;0.9774535809018567;0.8536585365853658;[1.0];[0.636];0.008807480335235596;0.06367084745685696;11.667605187558312;0.7342116832733154;19.558916091918945;2.5257444381713867;inf;2.5257444381713867;25.25744489580129;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; If; ; ; ; ; ; If;0;0;0;0;0;0;0; LocalVariable;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
