bug,patch_name,tool,project,id,mutant-id,correct,s3-tool-buggy,s3-tool-developer,AST-tool-buggy,AST-tool-developer,Cosine-tool-buggy,Cosine-tool-developer,s3variable-tool-buggy,s3variable-tool-developer,capgen-tool,capgen-developer,variable-tool-buggy,variable-tool-developer,syntax-tool-buggy,syntax-tool-developer,semantic-tool-buggy,semantic-tool-developer,line_in_buggy,line_in_patched,structural_score,conceptual_score,sum,cosine_distance,braycurtis_distanc},canberra_distance,chebyshev_distance,cityblock_distance,euclidean_distance,minkowski_distance,seuclidean_distanc,patchedFileNo,addLineNo,rmLineNo,insertIfFalse,updIfFalse,ifFalse,dupArgsInvocation,removeNullinCond,condLogicReduce,insertBooleanLiteral,insertNewConstLiteral,UpdateLiteral,wrapsLoop,wrapsTryCatch,wrapsIfElse,wrongMethodRef,constChange,unwrapIfElse,unwrapTryCatch,expArithMod,codeMove,expLogicExpand,condBlockOthersAdd,wrapsElse,wrapsMethod,wrongVarRef,condBlockRem,unwrapMethod,singleLine,missNullCheckP,missNullCheckN,condBlockExcAdd,notClassified,copyPaste,condBlockRetAdd,expLogicReduce,expLogicMod,wrapsIf,P4J_SRC_ABST_V_AF,P4J_SRC_ASSIGN_CONST_AF,P4J_SRC_ASSIGN_LHS_AF,P4J_SRC_ASSIGN_ZERO_AF,P4J_SRC_CALLEE_AF,P4J_SRC_CALL_ARGUMENT_AF,P4J_SRC_CHANGED_AF,P4J_SRC_DEREF_AF,P4J_SRC_FUNC_ARGUMENT_VF,P4J_SRC_GLOBAL_VARIABLE_VF,P4J_SRC_INDEX_AF,P4J_SRC_INSERT_CONTROL_RF,P4J_SRC_INSERT_GUARD_RF,P4J_SRC_INSERT_STMT_RF,P4J_SRC_LOCAL_VARIABLE_VF,P4J_SRC_MEMBER_ACCESS_AF,P4J_SRC_MEMBER_VF,P4J_SRC_MODIFIED_SIMILAR_VF,P4J_SRC_MODIFIED_VF,P4J_SRC_NONZERO_CONST_VF,P4J_SRC_OP_ADD_AF,P4J_SRC_OP_DIV_AF,P4J_SRC_OP_EQ_AF,P4J_SRC_OP_GE_AF,P4J_SRC_OP_GT_AF,P4J_SRC_OP_LE_AF,P4J_SRC_OP_LT_AF,P4J_SRC_OP_MOD_AF,P4J_SRC_OP_MUL_AF,P4J_SRC_OP_NE_AF,P4J_SRC_OP_SUB_AF,P4J_SRC_REMOVE_PARTIAL_IF,P4J_SRC_REMOVE_STMT,P4J_SRC_REMOVE_WHOLE_BLOCK,P4J_SRC_REMOVE_WHOLE_IF,P4J_SRC_REPLACE_COND_RF,P4J_SRC_REPLACE_STMT_RF,P4J_SRC_R_STMT_ASSIGN_AF,P4J_SRC_R_STMT_CALL_AF,P4J_SRC_R_STMT_COND_AF,P4J_SRC_R_STMT_CONTROL_AF,P4J_SRC_SIZE_LITERAL_VF,P4J_SRC_STMT_ASSIGN_AF,P4J_SRC_STMT_CALL_AF,P4J_SRC_STMT_COND_AF,P4J_SRC_STMT_CONTROL_AF,P4J_SRC_STMT_LABEL_AF,P4J_SRC_STMT_LOOP_AF,P4J_SRC_STRING_LITERAL_VF,P4J_SRC_UOP_DEC_AF,P4J_SRC_UOP_INC_AF,P4J_SRC_ZERO_CONST_VF,P4J_FORMER_ABST_V_AF,P4J_FORMER_ASSIGN_CONST_AF,P4J_FORMER_ASSIGN_LHS_AF,P4J_FORMER_ASSIGN_ZERO_AF,P4J_FORMER_CALLEE_AF,P4J_FORMER_CALL_ARGUMENT_AF,P4J_FORMER_CHANGED_AF,P4J_FORMER_DEREF_AF,P4J_FORMER_FUNC_ARGUMENT_VF,P4J_FORMER_GLOBAL_VARIABLE_VF,P4J_FORMER_INDEX_AF,P4J_FORMER_INSERT_CONTROL_RF,P4J_FORMER_INSERT_GUARD_RF,P4J_FORMER_INSERT_STMT_RF,P4J_FORMER_LOCAL_VARIABLE_VF,P4J_FORMER_MEMBER_ACCESS_AF,P4J_FORMER_MEMBER_VF,P4J_FORMER_MODIFIED_SIMILAR_VF,P4J_FORMER_MODIFIED_VF,P4J_FORMER_NONZERO_CONST_VF,P4J_FORMER_OP_ADD_AF,P4J_FORMER_OP_DIV_AF,P4J_FORMER_OP_EQ_AF,P4J_FORMER_OP_GE_AF,P4J_FORMER_OP_GT_AF,P4J_FORMER_OP_LE_AF,P4J_FORMER_OP_LT_AF,P4J_FORMER_OP_MOD_AF,P4J_FORMER_OP_MUL_AF,P4J_FORMER_OP_NE_AF,P4J_FORMER_OP_SUB_AF,P4J_FORMER_REMOVE_PARTIAL_IF,P4J_FORMER_REMOVE_STMT,P4J_FORMER_REMOVE_WHOLE_BLOCK,P4J_FORMER_REMOVE_WHOLE_IF,P4J_FORMER_REPLACE_COND_RF,P4J_FORMER_REPLACE_STMT_RF,P4J_FORMER_R_STMT_ASSIGN_AF,P4J_FORMER_R_STMT_CALL_AF,P4J_FORMER_R_STMT_COND_AF,P4J_FORMER_R_STMT_CONTROL_AF,P4J_FORMER_SIZE_LITERAL_VF,P4J_FORMER_STMT_ASSIGN_AF,P4J_FORMER_STMT_CALL_AF,P4J_FORMER_STMT_COND_AF,P4J_FORMER_STMT_CONTROL_AF,P4J_FORMER_STMT_LABEL_AF,P4J_FORMER_STMT_LOOP_AF,P4J_FORMER_STRING_LITERAL_VF,P4J_FORMER_UOP_DEC_AF,P4J_FORMER_UOP_INC_AF,P4J_FORMER_ZERO_CONST_VF,P4J_LATER_ABST_V_AF,P4J_LATER_ASSIGN_CONST_AF,P4J_LATER_ASSIGN_LHS_AF,P4J_LATER_ASSIGN_ZERO_AF,P4J_LATER_CALLEE_AF,P4J_LATER_CALL_ARGUMENT_AF,P4J_LATER_CHANGED_AF,P4J_LATER_DEREF_AF,P4J_LATER_FUNC_ARGUMENT_VF,P4J_LATER_GLOBAL_VARIABLE_VF,P4J_LATER_INDEX_AF,P4J_LATER_INSERT_CONTROL_RF,P4J_LATER_INSERT_GUARD_RF,P4J_LATER_INSERT_STMT_RF,P4J_LATER_LOCAL_VARIABLE_VF,P4J_LATER_MEMBER_ACCESS_AF,P4J_LATER_MEMBER_VF,P4J_LATER_MODIFIED_SIMILAR_VF,P4J_LATER_MODIFIED_VF,P4J_LATER_NONZERO_CONST_VF,P4J_LATER_OP_ADD_AF,P4J_LATER_OP_DIV_AF,P4J_LATER_OP_EQ_AF,P4J_LATER_OP_GE_AF,P4J_LATER_OP_GT_AF,P4J_LATER_OP_LE_AF,P4J_LATER_OP_LT_AF,P4J_LATER_OP_MOD_AF,P4J_LATER_OP_MUL_AF,P4J_LATER_OP_NE_AF,P4J_LATER_OP_SUB_AF,P4J_LATER_REMOVE_PARTIAL_IF,P4J_LATER_REMOVE_STMT,P4J_LATER_REMOVE_WHOLE_BLOCK,P4J_LATER_REMOVE_WHOLE_IF,P4J_LATER_REPLACE_COND_RF,P4J_LATER_REPLACE_STMT_RF,P4J_LATER_R_STMT_ASSIGN_AF,P4J_LATER_R_STMT_CALL_AF,P4J_LATER_R_STMT_COND_AF,P4J_LATER_R_STMT_CONTROL_AF,P4J_LATER_SIZE_LITERAL_VF,P4J_LATER_STMT_ASSIGN_AF,P4J_LATER_STMT_CALL_AF,P4J_LATER_STMT_COND_AF,P4J_LATER_STMT_CONTROL_AF,P4J_LATER_STMT_LABEL_AF,P4J_LATER_STMT_LOOP_AF,P4J_LATER_STRING_LITERAL_VF,P4J_LATER_UOP_DEC_AF,P4J_LATER_UOP_INC_AF,P4J_LATER_ZERO_CONST_VF,S10_METHOD_CALL_WITH_NULL_GUARD,S11_FAULTY_CLASS_EXCEPTION_TYPE,S12_METHOD_CALL_WITH_TRY_CATCH,S13_TYPE_OF_FAULTY_STATEMENT_AFTER_1,S13_TYPE_OF_FAULTY_STATEMENT_AFTER_2,S13_TYPE_OF_FAULTY_STATEMENT_AFTER_3,S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_1,S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_2,S13_TYPE_OF_FAULTY_STATEMENT_BEFORE_3,S14_TYPE_OF_FAULTY_STATEMENT_PARENT,S15_HAS_OBJECTIVE_METHOD_CALL,S16_HAS_Invocations_Prone_Exception,S18_In_Synchronized_Method,S1_LOCAL_VAR_NOT_ASSIGNED,S1_LOCAL_VAR_NOT_USED,S2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,S2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,S3_TYPE_OF_FAULTY_STATEMENT,S4_Field_NOT_ASSIGNED,S4_Field_NOT_USED,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,S6_METHOD_THROWS_EXCEPTION
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Math.78,Math_AVATAR_78_1,AVATAR,Math,78,0,FALSE,2,11,1,1,0,0,1,10,0.818181818,0.5,0.818181818,0.5,1,1,1,1,[269],[269],[1.0],[1.0],2,0.011934459,0.07653873,17.54372573,0.651772022,18.50015259,2.374168634,2.374168634,23.74168629,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assignment,,,LocalVariable,LocalVariable,,If,0,0,0,0,0,0,0,Assignment,0,0,0,0,1,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Math.2,Math_AVATAR_2_1,AVATAR,Math,2,0,FALSE,2,7,1,1,0,0,1,6,0.672268908,0.470588235,0.714285714,0.5,1,1,0.941176471,0.941176471,[130],[130],[1.0],[0.896],1.896,0.023473024,0.119384346,23.67546192,0.563750863,21.60385323,2.616374969,2.616374969,26.16374922,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LocalVariable,If,Assignment,,,,If,0,0,0,0,0,0,0,LocalVariable,0,0,0,0,1,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Lang.59,Lang_AVATAR_59_1,AVATAR,Lang,59,0,FALSE,2,11,1,2,0,0,1,9,0.5,0.555555556,0.5,0.625,1,1,1,0.888888889,[880],[880],[1.0],[0.933],1.933,0.007191837,0.061654211,17.19993455,0.599178076,21.00520134,2.599436998,2.599436998,25.99436983,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LocalVariable,LocalVariable,If,,,,If,1,0,0,0,0,0,0,Invocation,0,0,0,0,0,0,0,1
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Lang.51,Lang_AVATAR_51_1,AVATAR,Lang,51,0,FALSE,37,13.32107789,37,10,0,0.32107789,0,3,0.008411413,0.33982044,1,0.923076923,0.253588517,0.435406699,0.033169533,0.845505618,[677],[677],[0.725],[0.706],1.431,0.007654846,0.061062151,13.52098208,0.653153658,22.15956306,2.714735508,2.714735508,27.14735589,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Return,,,If,If,,Method,0,0,0,0,0,0,0,Switch,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Lang.58,Lang_AVATAR_58_1,AVATAR,Lang,58,0,FALSE,23.23813592,25.00372456,8,15,0.238135922,0.003724564,15,10,0.007055736,0.478839613,0.052631579,0.6875,0.716157205,0.823129252,0.187192118,0.846153846,[454],[454],[0.758],[0.762],1.52,0.006246269,0.056127052,12.7275278,0.726044416,20.32037163,2.560993195,2.560993195,25.60993286,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Throw,,,,,,Case,1,0,0,0,0,0,0,If,0,0,0,0,1,0,0,1
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Lang.20,Lang_AVATAR_20_1,AVATAR,Lang,20,0,FALSE,22.16256761,37.08348321,15,27,0.162567609,0.083483214,7,10,0.01827934,0.085455193,0.416666667,0.811320755,0.24382716,0.35443038,0.179924242,0.29717682,[3298],[3298],[0.388],[0.516],0.904,0.003464341,0.042244287,12.93201101,0.713691533,20.84180069,2.537227154,2.537227154,25.37227048,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,For,Return,,If,LocalVariable,If,Method,0,0,0,0,0,0,0,LocalVariable,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Lang.27,Lang_AVATAR_27_1,AVATAR,Lang,27,0,FALSE,1,38.11950594,1,25,0,0.119505935,0,13,1,0.049952854,1,0.580645161,1,0.284974093,1,0.301886792,[488],[488],[1.0],[1.0],2,0.006561756,0.059446113,13.62109095,0.629143119,20.49476814,2.578466177,2.578466177,25.78466118,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assignment,,,,,,If,0,0,0,0,0,0,0,If,0,0,0,0,1,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Lang.39,Lang_AVATAR_39_1,AVATAR,Lang,39,0,FALSE,2,28.06627432,1,15,0,0.066274316,1,13,0.75,0.10415718,0.75,0.606060606,1,0.379032258,1,0.453416149,[3676],[3676],[1.0],[0.905],1.905,0.001908302,0.032244533,8.907504765,0.480276585,15.93446541,1.908819318,1.908819318,19.08819331,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,If,,,,,,For,0,0,0,0,0,0,0,LocalVariable,0,0,0,0,0,0,0,1
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Lang.63,Lang_AVATAR_63_1,AVATAR,Lang,63,0,FALSE,2,165.0946035,1,147,0,0.094603509,1,18,0.4,0.002726541,0.5,0.891566265,1,0.02105083,0.8,0.145274453,[437],[437],[1.0],[0.938],1.938,0.00993377,0.070709965,14.27604376,0.840553284,23.30528259,2.874643087,2.874643087,28.74643028,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Invocation,Return,,,,,If,0,0,0,0,0,0,0,LocalVariable,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Lang.13,Lang_AVATAR_13_1,AVATAR,Lang,13,0,FALSE,96,264.227808,67,182,1,0.227808045,28,82,0,0,0,0.254545455,0,0,0,0,[254],[254],[0],[0],0,0.028389156,0.118735861,20.97479502,0.911812425,34.03259659,4.216663837,4.216663837,42.16663872,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Class,1,1,0,0,0,0,0,Method,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.AVATAR.Lang.22,Lang_AVATAR_22_1,AVATAR,Lang,22,0,FALSE,12.02160082,70.24948754,8,48,0.021600819,0.249487543,4,22,0.096153846,0.007048202,0.5,0.45,0.423076923,0.158584535,0.454545455,0.098765432,[584],[584],[0.526],[0.667],1.193,0.007517993,0.060791764,13.85405058,0.651001453,21.14140701,2.636005878,2.636005878,26.36005938,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,If,If,LocalVariable,,,,Method,0,0,0,0,0,0,0,If,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SequenceR.Closure.92.9,Closure_SequenceR_92_9,SequenceR,Closure,92,9,FALSE,3.111111111,7.111111111,2,3,0.111111111,0.111111111,1,4,0.500646956,0.651635721,0.6,0.666666667,0.977453581,0.977453581,0.853658537,1,[789],[789],[1.0],[0.636],1.636,0.011866391,0.07932944,20.13326982,0.759602845,22.59644508,2.80322361,2.80322361,28.0322371,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,If,,,,,,If,0,0,0,0,0,0,0,LocalVariable,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SequenceR.Closure.92.7,Closure_SequenceR_92_7,SequenceR,Closure,92,7,FALSE,3.111111111,7.111111111,2,3,0.111111111,0.111111111,1,4,0.500646956,0.556274396,0.6,0.666666667,0.977453581,0.977453581,0.853658537,0.853658537,[789],[789],[1.0],[0.636],1.636,0.009251118,0.070601981,18.17971766,0.579783916,19.58696365,2.421383381,2.421383381,24.21383354,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,If,,,,,,If,0,0,0,0,0,0,0,LocalVariable,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SequenceR.Closure.92.6,Closure_SequenceR_92_6,SequenceR,Closure,92,6,FALSE,3.111111111,7.111111111,2,3,0.111111111,0.111111111,1,4,0.500646956,0.556274396,0.6,0.666666667,0.977453581,0.977453581,0.853658537,0.853658537,[789],[789],[1.0],[0.636],1.636,0.00847882,0.067146505,14.63367899,0.650341868,19.02173615,2.36988306,2.36988306,23.69883098,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,If,,,,,,If,0,0,0,0,0,0,0,LocalVariable,0,0,0,0,0,0,0,0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SequenceR.Closure.92.1,Closure_SequenceR_92_1,SequenceR,Closure,92,1,FALSE,2.010899508,6.010899508,1,2,0.010899508,0.010899508,1,4,0.730805827,0.63242812,0.8,0.692307692,0.958068615,0.958068615,0.953488372,0.953488372,[789],[789],[0.571],[0.727],1.298,0.009053707,0.068307919,16.60390793,0.892139614,19.20697403,2.40172267,2.40172267,24.01722681,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,If,,,,,,If,0,0,0,0,0,0,0,LocalVariable,0,0,0,0,0,0,0,0
